"episode","Provider","hrr","maadvantage","avgagehrr","avghcchrr","pctmalehrr","pctblackhrr","pcthispanichrr","pctmdcaidhrr","pctbenesusip","pctbenesusnf","pctbenesuhh","pctbenesuop","pctbenesuasc","Acute Care Hospital Beds per 1,000 Residents (2012)","Primary Care Physicians per 100,000 Residents (2011)","Total Specialists per 100,000 Residents (2011)","Rank for Variable dshpct","Rank for Variable cmi","Rank for Variable mdadjadmit","qstarrating","urbanlocation","joinnetwork","jchaoaccredited","qieffort","reform","mdaffiliation","ownershipstatus","hospitalbedsize"
19931,160045,190,27.52,76,0.89,43.21,0.83,0.5,7.62,16.73,5.49,5.75,70.1,3.86,1.893796566641,60.443056966,100.40665089,2,2,1,4,1,1,0,1,1,1,2,3
17281,160047,278,16.7,76,0.88,43.57,2.24,1.63,8.18,17.02,6.7,6.6,66.48,10.73,2.521739503776,69.52675853,119.20280277,1,1,1,4,1,1,0,0,0,1,2,2
17332,160057,191,20.5,76,0.91,44.11,2.54,1.98,8.12,17.65,5.77,8.26,66.84,11.49,2.489306512929,65.318896679,115.19203228,1,2,0,2,0,0,0,1,0,1,2,2
23874,160058,194,15.07,76,0.87,43.64,0.66,1.27,9.44,16.17,5.48,3.76,74.13,3.09,2.278887054796,75.158039355,127.56453688,3,3,2,4,1,0,1,1,1,3,1,3
18731,160064,195,3.13,77,0.86,43.11,0.19,0.84,8.61,17.05,6.46,4.81,87.29,8.01,2.637301871175,85.592977376,100.03922768,1,2,3,3,0,1,1,1,1,2,2,2
18260,160067,197,13.32,76,0.93,43.87,2.74,0.42,7.94,16.14,5.48,6.13,83.88,0.5,2.70762079471,76.254850639,114.97526699,3,2,3,4,1,0,0,1,1,3,2,3
17746,160069,193,45.67,75,0.83,44.75,0.28,0.44,10.83,15.68,5.81,5.78,57.08,7.79,2.600578209356,65.418945768,106.62128445,0,2,0,4,1,1,1,1,0,1,2,3
17235,160079,190,27.52,76,0.89,43.21,0.83,0.5,7.62,16.73,5.49,5.75,70.1,3.86,1.893796566641,60.443056966,100.40665089,0,2,1,4,1,1,1,1,1,1,2,2
16959,160080,191,20.5,76,0.91,44.11,2.54,1.98,8.12,17.65,5.77,8.26,66.84,11.49,2.489306512929,65.318896679,115.19203228,1,1,0,2,0,1,1,1,0,1,2,2
20022,160082,192,15.05,76,0.87,43.06,1.09,0.87,9.4,16.09,5.69,5.31,62.5,6.65,2.294635547762,78.175418307,103.36382433,1,3,3,3,1,1,0,1,1,3,2,3
20877,160083,192,15.05,76,0.87,43.06,1.09,0.87,9.4,16.09,5.69,5.31,62.5,6.65,2.294635547762,78.175418307,103.36382433,2,3,3,3,1,1,0,1,1,3,2,3
19265,160089,194,15.07,76,0.87,43.64,0.66,1.27,9.44,16.17,5.48,3.76,74.13,3.09,2.278887054796,75.158039355,127.56453688,2,1,0,3,0,0,1,0,0,1,3,2
14937,160101,192,15.05,76,0.87,43.06,1.09,0.87,9.4,16.09,5.69,5.31,62.5,6.65,2.294635547762,78.175418307,103.36382433,3,0,3,3,1,0,1,1,1,2,1,2
19202,160104,191,20.5,76,0.91,44.11,2.54,1.98,8.12,17.65,5.77,8.26,66.84,11.49,2.489306512929,65.318896679,115.19203228,1,2,0,3,1,1,1,0,0,1,2,2
19548,160110,197,13.32,76,0.93,43.87,2.74,0.42,7.94,16.14,5.48,6.13,83.88,0.5,2.70762079471,76.254850639,114.97526699,2,2,1,2,1,1,1,1,1,3,2,2
17214,160112,371,24.22,76,0.87,44.61,0.19,0.43,9.4,16.62,6.1,3.62,80.73,6.83,2.880154138635,73.667606511,106.31416985,0,1,0,4,0,0,0,1,0,1,1,1
18691,160117,193,45.67,75,0.83,44.75,0.28,0.44,10.83,15.68,5.81,5.78,57.08,7.79,2.600578209356,65.418945768,106.62128445,0,1,2,3,1,1,1,1,0,1,2,2
14655,160122,194,15.07,76,0.87,43.64,0.66,1.27,9.44,16.17,5.48,3.76,74.13,3.09,2.278887054796,75.158039355,127.56453688,1,1,3,4,0,0,1,0,1,1,2,1
15769,160124,371,24.22,76,0.87,44.61,0.19,0.43,9.4,16.62,6.1,3.62,80.73,6.83,2.880154138635,73.667606511,106.31416985,0,0,1,4,0,0,0,0,0,1,2,1
17650,160146,196,16.98,76,0.91,43.2,0.3,1.68,9.12,17.4,5.81,5.65,72.6,10.02,2.563633075886,58.546405038,90.235979109,3,2,2,3,1,0,0,1,1,2,2,2
13827,160147,192,15.05,76,0.87,43.06,1.09,0.87,9.4,16.09,5.69,5.31,62.5,6.65,2.294635547762,78.175418307,103.36382433,0,1,3,3,0,0,0,1,0,2,2,1
21897,160153,196,16.98,76,0.91,43.2,0.3,1.68,9.12,17.4,5.81,5.65,72.6,10.02,2.563633075886,58.546405038,90.235979109,0,3,3,3,1,1,1,1,1,1,2,2
17694,170006,267,19.15,75,0.97,44.33,0.48,0.63,12.26,18.03,6.02,8.09,75.31,9.99,2.832768295833,59.034022739,101.68308689,2,1,2,3,0,1,1,1,0,1,2,2
15944,170009,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,0,0,2,4,1,0,1,1,0,1,2,1
22432,170012,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,0,2,3,3,0,1,0,0,0,2,2,2
21915,170013,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,0,3,3,3,0,1,0,1,0,2,2,2
17386,170014,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,1,1,2,4,1,0,1,0,1,1,1,1
20166,170016,200,7.9,76,0.89,44.12,3.01,2.62,7.78,17.43,5.94,5.21,67.68,11.72,2.623538608634,71.520429593,98.84211571,1,3,3,3,1,1,1,1,0,3,2,2
17760,170017,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,1,1,2,3,1,0,1,0,0,1,2,1
18687,170020,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,0,3,1,2,0,0,0,0,0,1,3,2
18248,170023,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,1,1,3,3,0,0,1,0,0,1,2,2
20034,170027,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,0,2,3,3,0,1,0,0,0,1,2,1
12962,170039,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,1,0,0,,1,0,0,0,0,1,1,1
23173,170040,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,2,3,2,3,1,0,0,1,1,3,1,3
19793,170049,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,0,2,0,3,1,0,1,1,0,1,2,2
14500,170058,267,19.15,75,0.97,44.33,0.48,0.63,12.26,18.03,6.02,8.09,75.31,9.99,2.832768295833,59.034022739,101.68308689,1,0,1,3,0,0,1,0,0,1,2,1
18344,170068,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,2,1,2,3,0,0,1,0,0,1,1,1
13990,170074,200,7.9,76,0.89,44.12,3.01,2.62,7.78,17.43,5.94,5.21,67.68,11.72,2.623538608634,71.520429593,98.84211571,1,0,3,3,0,1,1,0,0,2,1,1
11596,170075,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,0,0,0,3,0,0,0,0,0,1,2,1
20415,170086,200,7.9,76,0.89,44.12,3.01,2.62,7.78,17.43,5.94,5.21,67.68,11.72,2.623538608634,71.520429593,98.84211571,2,2,3,4,1,1,1,1,1,2,2,3
11839,170094,200,7.9,76,0.89,44.12,3.01,2.62,7.78,17.43,5.94,5.21,67.68,11.72,2.623538608634,71.520429593,98.84211571,0,0,3,4,0,0,0,0,0,1,1,1
17913,170103,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,0,2,3,4,1,0,1,0,0,1,2,1
19513,170104,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,0,2,2,5,1,0,1,1,1,2,2,2
14197,170105,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,0,0,3,3,0,0,0,0,1,1,2,1
14561,170109,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,0,0,0,4,1,0,1,0,1,1,1,1
10187,170110,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,0,0,3,,0,1,0,0,1,1,1,1
19011,170120,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,1,2,3,4,0,1,0,0,1,1,1,2
22025,170122,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,2,3,1,3,1,0,1,1,1,3,2,3
22726,170123,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,3,3,1,4,1,1,1,1,0,3,3,3
14391,170133,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,3,0,0,4,1,0,0,0,1,1,2,1
17308,170137,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,1,2,3,3,1,0,1,1,1,1,1,2
19090,170142,200,7.9,76,0.89,44.12,3.01,2.62,7.78,17.43,5.94,5.21,67.68,11.72,2.623538608634,71.520429593,98.84211571,0,1,1,3,0,1,0,1,0,2,2,2
17471,170145,340,24.59,75,0.94,43.81,4.13,1.19,12.13,18.36,4.77,11.78,64.42,7.89,2.702460743982,71.376189342,105.03454066,1,1,3,3,0,0,1,0,1,1,1,2
20042,170146,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,1,2,2,4,1,0,1,1,0,1,2,3
13998,170150,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,1,0,2,3,0,0,0,0,0,1,1,1
9005,170166,383,19.27,76,0.93,43.92,2.07,10.91,12.1,17.12,5.67,10.74,58.47,11.9,2.610746932682,55.718772731,93.051957428,0,0,1,3,0,1,0,0,1,1,1,1
16783,170175,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,1,1,1,3,0,0,1,0,0,1,3,1
19080,170176,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,2,2,0,4,1,1,1,1,0,1,3,2
20069,170182,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,0,2,0,3,1,0,1,0,0,2,2,2
20148,170183,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,0,3,1,,1,1,0,1,0,2,3,1
18387,170185,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,0,1,0,4,1,0,1,0,1,1,2,1
24097,170186,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,0,3,2,5,1,0,0,0,1,1,3,1
18566,170187,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,0,3,0,,0,0,0,0,0,1,3,1
19312,170188,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,0,3,0,,1,0,0,0,0,1,3,1
18506,170190,200,7.9,76,0.89,44.12,3.01,2.62,7.78,17.43,5.94,5.21,67.68,11.72,2.623538608634,71.520429593,98.84211571,0,3,0,,0,0,0,0,0,1,3,1
20306,170191,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,0,1,2,3,0,0,0,0,0,1,3,1
30457,170194,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,2,3,0,,1,0,1,0,0,1,3,1
26097,170196,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,0,3,0,,1,0,0,0,0,1,3,1
22710,170197,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,0,3,3,4,1,0,0,0,0,1,3,1
19831,170198,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,0,3,0,,0,0,0,0,0,1,3,1
17216,170200,201,11.5,76,0.91,43.79,2.15,2.94,9.04,18.23,6.69,6.36,60.84,10.62,2.869778515393,66.926939031,88.659116333,0,0,0,3,1,0,1,1,1,1,2,1
24815,170203,267,19.15,75,0.97,44.33,0.48,0.63,12.26,18.03,6.02,8.09,75.31,9.99,2.832768295833,59.034022739,101.68308689,0,3,3,,0,,0,0,,1,1,1
17401,180001,203,40.84,75,1.01,43.87,1.25,0.54,9.35,20.37,6.07,10.58,73.56,11.72,2.378166841285,69.049371426,116.75694323,1,0,0,4,1,0,1,1,1,1,2,2
13732,180002,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,3,0,3,3,0,0,1,0,1,1,2,1
14938,180004,380,33.82,75,0.96,44.13,6.22,0.88,11.93,18.24,6.49,10.11,64.34,10.65,2.133199403354,64.223381351,122.31295384,3,0,3,3,0,,1,0,,1,2,1
14967,180005,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,3,0,2,2,0,,1,0,,1,3,2
18561,180009,444,30.7,75,1.04,44,1.26,0.21,18.07,18.59,5.11,8.9,71.92,2.42,2.903510643955,79.639935117,122.66610649,2,2,3,3,1,0,1,0,0,1,2,3
22802,180010,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,0,3,0,2,1,1,1,1,0,1,2,3
18574,180011,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,3,2,0,3,0,1,1,1,0,1,2,2
18287,180012,205,27.85,75,1,43.55,5.84,0.54,12.99,18.88,7.29,10.57,66.62,6.74,2.027601302107,65.699548133,130.73605784,2,1,2,4,1,0,1,1,1,1,1,2
20212,180013,380,33.82,75,0.96,44.13,6.22,0.88,11.93,18.24,6.49,10.11,64.34,10.65,2.133199403354,64.223381351,122.31295384,2,2,2,3,1,1,1,1,1,1,2,2
17263,180016,205,27.85,75,1,43.55,5.84,0.54,12.99,18.88,7.29,10.57,66.62,6.74,2.027601302107,65.699548133,130.73605784,0,1,0,3,1,1,1,0,1,1,2,1
18419,180017,205,27.85,75,1,43.55,5.84,0.54,12.99,18.88,7.29,10.57,66.62,6.74,2.027601302107,65.699548133,130.73605784,3,1,2,3,0,0,1,1,1,2,2,2
18054,180019,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,2,0,1,3,0,,1,0,,1,3,2
16123,180020,377,43.52,75,0.96,44.99,2.48,0.53,12.9,17.35,5.79,9.69,65.41,9.93,2.260662707093,70.88933078,110.13713411,3,0,3,3,0,0,1,1,1,1,2,1
11971,180021,377,43.52,75,0.96,44.99,2.48,0.53,12.9,17.35,5.79,9.69,65.41,9.93,2.260662707093,70.88933078,110.13713411,2,0,2,4,0,,1,0,,1,2,2
17279,180024,205,27.85,75,1,43.55,5.84,0.54,12.99,18.88,7.29,10.57,66.62,6.74,2.027601302107,65.699548133,130.73605784,3,0,2,3,0,1,1,0,0,1,3,1
19264,180025,205,27.85,75,1,43.55,5.84,0.54,12.99,18.88,7.29,10.57,66.62,6.74,2.027601302107,65.699548133,130.73605784,1,2,0,4,1,1,1,1,0,1,2,1
16316,180027,208,24.14,75,0.96,44.63,3.24,0.37,13.06,19.46,6.6,9.2,70.87,9.1,3.027004193777,57.530979873,104.07156694,1,0,3,3,0,0,1,0,0,1,2,2
17822,180029,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,3,1,2,2,0,0,1,0,1,2,2,2
20367,180035,203,40.84,75,1.01,43.87,1.25,0.54,9.35,20.37,6.07,10.58,73.56,11.72,2.378166841285,69.049371426,116.75694323,1,2,1,4,1,0,1,1,1,1,2,3
18171,180036,444,30.7,75,1.04,44,1.26,0.21,18.07,18.59,5.11,8.9,71.92,2.42,2.903510643955,79.639935117,122.66610649,2,1,3,3,1,0,1,1,1,3,2,2
19802,180038,207,24.11,75,1.01,43.73,2.05,0.32,13.15,18.25,5.83,8.37,68.28,12.13,2.323008026404,39.226389473,95.537224611,2,2,1,3,1,1,1,0,0,2,2,3
20461,180040,205,27.85,75,1,43.55,5.84,0.54,12.99,18.88,7.29,10.57,66.62,6.74,2.027601302107,65.699548133,130.73605784,3,3,1,2,1,1,1,1,1,2,2,3
14339,180043,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,3,0,2,3,0,0,1,0,0,1,2,1
19084,180044,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,2,3,3,2,0,1,1,1,0,2,2,2
18713,180045,203,40.84,75,1.01,43.87,1.25,0.54,9.35,20.37,6.07,10.58,73.56,11.72,2.378166841285,69.049371426,116.75694323,1,1,1,3,1,0,1,1,1,1,2,2
14308,180046,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,3,0,0,3,1,1,1,0,0,1,3,1
18952,180048,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,2,2,0,2,0,1,1,1,0,1,2,2
19920,180049,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,3,1,0,3,0,1,0,1,1,1,2,2
13252,180050,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,3,0,2,2,0,0,1,0,1,1,2,2
18224,180051,380,33.82,75,0.96,44.13,6.22,0.88,11.93,18.24,6.49,10.11,64.34,10.65,2.133199403354,64.223381351,122.31295384,3,1,2,2,1,,1,1,,1,2,2
13512,180053,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,2,0,0,3,0,0,1,0,1,1,2,1
18433,180056,179,19.97,75,0.94,42.99,1.86,0.3,12.3,19.94,6.82,7.22,80.51,8.64,2.578285655269,67.223188341,110.61331279,2,0,3,4,1,1,1,1,0,1,2,2
19130,180064,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,2,1,0,3,0,1,1,1,0,1,2,1
14936,180066,380,33.82,75,0.96,44.13,6.22,0.88,11.93,18.24,6.49,10.11,64.34,10.65,2.133199403354,64.223381351,122.31295384,1,0,2,3,0,0,1,0,0,1,3,1
24927,180067,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,3,3,0,3,1,1,1,1,0,3,1,3
13010,180069,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,3,0,2,3,0,0,1,0,1,1,3,2
14720,180070,205,27.85,75,1,43.55,5.84,0.54,12.99,18.88,7.29,10.57,66.62,6.74,2.027601302107,65.699548133,130.73605784,2,0,2,4,0,,1,0,,2,2,1
16155,180078,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,3,1,2,3,0,,1,0,,1,3,1
16052,180079,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,2,0,2,4,0,0,1,0,0,1,2,1
16123,180080,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,3,1,1,3,0,0,0,0,1,1,2,2
18102,180087,205,27.85,75,1,43.55,5.84,0.54,12.99,18.88,7.29,10.57,66.62,6.74,2.027601302107,65.699548133,130.73605784,2,0,2,3,0,0,1,1,0,1,1,1
22250,180088,205,27.85,75,1,43.55,5.84,0.54,12.99,18.88,7.29,10.57,66.62,6.74,2.027601302107,65.699548133,130.73605784,3,3,2,3,1,0,1,1,1,3,2,3
16326,180092,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,2,0,2,4,1,0,1,0,0,1,3,1
19746,180093,208,24.14,75,0.96,44.63,3.24,0.37,13.06,19.46,6.6,9.2,70.87,9.1,3.027004193777,57.530979873,104.07156694,2,2,1,3,0,1,1,1,1,2,2,2
14428,180095,208,24.14,75,0.96,44.63,3.24,0.37,13.06,19.46,6.6,9.2,70.87,9.1,3.027004193777,57.530979873,104.07156694,1,0,2,3,0,,1,0,,1,3,1
17470,180101,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,2,0,2,3,1,0,1,0,0,1,3,1
19512,180102,208,24.14,75,0.96,44.63,3.24,0.37,13.06,19.46,6.6,9.2,70.87,9.1,3.027004193777,57.530979873,104.07156694,0,2,2,2,0,0,1,1,1,1,2,2
22638,180103,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,2,3,1,4,1,1,1,1,0,1,2,2
20251,180104,208,24.14,75,0.96,44.63,3.24,0.37,13.06,19.46,6.6,9.2,70.87,9.1,3.027004193777,57.530979873,104.07156694,1,2,0,3,0,1,1,1,1,1,2,2
11761,180105,205,27.85,75,1,43.55,5.84,0.54,12.99,18.88,7.29,10.57,66.62,6.74,2.027601302107,65.699548133,130.73605784,3,0,2,2,0,,1,0,,1,2,1
13055,180106,205,27.85,75,1,43.55,5.84,0.54,12.99,18.88,7.29,10.57,66.62,6.74,2.027601302107,65.699548133,130.73605784,3,0,0,3,0,0,0,0,0,1,2,1
12512,180115,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,2,0,3,3,0,,1,1,,1,2,1
19436,180116,208,24.14,75,0.96,44.63,3.24,0.37,13.06,19.46,6.6,9.2,70.87,9.1,3.027004193777,57.530979873,104.07156694,2,1,2,3,0,0,1,0,1,2,1,1
18273,180124,380,33.82,75,0.96,44.13,6.22,0.88,11.93,18.24,6.49,10.11,64.34,10.65,2.133199403354,64.223381351,122.31295384,0,1,0,4,1,0,1,0,0,1,3,2
17086,180127,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,2,0,0,3,0,0,1,1,0,1,3,2
14861,180128,444,30.7,75,1.04,44,1.26,0.21,18.07,18.59,5.11,8.9,71.92,2.42,2.903510643955,79.639935117,122.66610649,3,0,2,3,0,0,1,0,0,1,3,1
21384,180130,205,27.85,75,1,43.55,5.84,0.54,12.99,18.88,7.29,10.57,66.62,6.74,2.027601302107,65.699548133,130.73605784,0,3,0,4,1,1,1,1,1,1,2,3
18569,180132,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,3,1,2,2,0,1,1,1,1,1,3,2
18061,180138,205,27.85,75,1,43.55,5.84,0.54,12.99,18.88,7.29,10.57,66.62,6.74,2.027601302107,65.699548133,130.73605784,2,0,0,3,1,1,1,1,1,1,2,1
12736,180139,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,3,0,2,2,0,,1,0,,1,2,1
22764,180141,205,27.85,75,1,43.55,5.84,0.54,12.99,18.88,7.29,10.57,66.62,6.74,2.027601302107,65.699548133,130.73605784,3,3,0,1,1,1,1,1,0,3,2,3
19490,180143,204,32.49,75,1.03,44.35,2.87,0.36,23,18.85,5.5,9.98,67.04,7.57,2.730267577019,68.727026992,118.0631953,3,2,0,2,1,1,1,1,0,2,2,2
13035,180149,205,27.85,75,1,43.55,5.84,0.54,12.99,18.88,7.29,10.57,66.62,6.74,2.027601302107,65.699548133,130.73605784,3,0,3,4,0,,1,0,,1,1,1
21029,190002,213,12.56,75,1.02,42.56,20.1,1.95,22.23,18.15,4.25,13.57,73.01,10.85,2.852076459123,68.757537941,109.23301227,2,2,1,3,1,1,1,0,1,1,2,2
21594,190003,213,12.56,75,1.02,42.56,20.1,1.95,22.23,18.15,4.25,13.57,73.01,10.85,2.852076459123,68.757537941,109.23301227,3,2,,3,0,,1,,,1,3,2
19122,190004,212,23.36,75,1.02,43.3,13.41,2.28,19.86,17.7,3.84,12.94,71.75,9.75,2.766696541687,44.653821832,114.69619442,1,2,3,4,1,0,1,1,0,1,1,2
20226,190005,218,59.62,75,1.12,43.46,40.21,4.16,27.06,16.74,4.24,12.48,68.12,8.43,2.690320079768,71.130224392,164.47873441,3,3,1,2,1,1,1,0,1,2,2,3
13471,190006,213,12.56,75,1.02,42.56,20.1,1.95,22.23,18.15,4.25,13.57,73.01,10.85,2.852076459123,68.757537941,109.23301227,3,2,2,3,1,1,1,0,1,3,2,2
20401,190007,219,20.92,75,1.03,42.83,24.44,0.95,18.45,19.41,6.25,13.5,64.31,10.78,2.891100570239,65.266229448,126.27826563,3,0,2,4,0,1,1,0,0,1,1,1
21404,190008,212,23.36,75,1.02,43.3,13.41,2.28,19.86,17.7,3.84,12.94,71.75,9.75,2.766696541687,44.653821832,114.69619442,3,3,1,3,1,0,1,0,1,1,1,2
